NOME,NUM,Latitude,Longitude,SEQ,GRUPO,SENTIDO,TIPO,ID_do_Itinerario,COD
"Avenida Anita Garibaldi, 6300 - Cachoeira",120047,-25.359170914964,-49.263415364418,14,,Terminal Barreirinha,Novo mobiliário,588,242
"Rua Engenheiro Francisco Xavier Driesel, 162 - Cachoeira",120122,-25.351261281997,-49.252940447277,5,,Terminal Barreirinha,Chapéu chinês,588,242
"Avenida Anita Garibaldi, 5800 - Barreirinha",120040,-25.363196224926,-49.262677055225,8,,V. Leonice,Novo mobiliário,589,242
"Avenida Anita Garibaldi, 6049 - Barreirinha",120044,-25.361599389638,-49.263017550926,9,,V. Leonice,Novo mobiliário,589,242
"Avenida Anita Garibaldi, 6300 - Barreirinha",120046,-25.359089711128,-49.26326157424,10,,V. Leonice,Novo mobiliário,589,242
"Av. Anita Garibaldi, 694 - Cachoeira",120153,-25.354023337582,-49.263066705523,12,,V. Leonice,Novo mobiliário,589,242
"R. David Bodziak, 1012 - Cachoeira",121010,-25.351096114032,-49.250354926144,3,,Terminal Barreirinha,Chapéu chinês,588,242
"Av. Anita Garibaldi, 4419 - Curitiba",120026,-25.374158495119,-49.263220612268,2,,V. Leonice,Chapéu chinês,589,242
"Rua David Bodziak, 914 - Cachoeira",120120,-25.352569243891,-49.254526973909,15,,V. Leonice,Chapéu chinês,589,242
"Av. Anita Garibaldi, 4419 - Curitiba",120025,-25.374623328939,-49.263250116568,22,,Terminal Barreirinha,Novo mobiliário,588,242
"Av. Anita Garibaldi, 4608 - Barreirinha",120027,-25.37256,-49.26282,21,,Terminal Barreirinha,Novo mobiliário,588,242
"Avenida Anita Garibaldi, 5094 - Barreirinha",120035,-25.36922,-49.25998,19,,Terminal Barreirinha,Novo mobiliário,588,242
"Av. Anita Garibaldi, 4644 - Barreirinha",120028,-25.372308494636,-49.262506209822,3,,Santa Terezinha,Novo mobiliário,590,243
"Rua São Ediges, 63 - Abranches",120134,-25.35634,-49.27331,20,,Santa Terezinha,Sem demarcação,590,243
"Avenida Anita Garibaldi,  5800 - Barreirinha",120039,-25.363940896821,-49.262326472387,15,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 6300 - Cachoeira",120047,-25.359170914964,-49.263415364418,13,,Terminal Barreirinha,Novo mobiliário,591,243
"Av. Anita Garibaldi, 694 - Cachoeira",120154,-25.35417,-49.26317,11,,Terminal Barreirinha,Novo mobiliário,591,243
"Av. Anita Garibaldi, 5470 - Barreirinha",120787,-25.366113104384,-49.260314271751,16,,Terminal Barreirinha,Novo mobiliário,591,243
"Rua José Bajerski, 2068 - Abranches",120132,-25.35396,-49.27135,5,,Terminal Barreirinha,Chapéu chinês,591,243
"Rua São Ediges, 125 - Abranches",120136,-25.356541154223,-49.274535293714,21,,Santa Terezinha,Sem demarcação,590,243
"Avenida Anita Garibaldi, 4812 - Barreirinha",120029,-25.371146376771,-49.261400728836,4,,Santa Terezinha,Novo mobiliário,590,243
"Rua Maria Moreira Frotte, 675 - Cachoeira",120126,-25.35071,-49.26543,14,,Santa Terezinha,Placa em cano,590,243
"Avenida Anita Garibaldi, 5094 - Barreirinha",120035,-25.36922,-49.25998,18,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 6049 - Barreirinha",120045,-25.361753626635,-49.263096588955,14,,Terminal Barreirinha,Novo mobiliário,591,243
"Rua Maria Moreira Frotte, 65 - Cachoeira",121019,-25.350821731215,-49.265631850454,9,,Terminal Barreirinha,Placa em cano,591,243
"Rua Maria Moreira Frotte, 607 - Cachoeira",120569,-25.35078,-49.26721,15,,Santa Terezinha,Placa em poste,590,243
"Rua Maria Moreira Frotte, 265 - Cachoeira",120128,-25.350975456495,-49.269308512898,7,,Terminal Barreirinha,Chapéu chinês,591,243
"Avenida Anita Garibaldi, 5062 - Barreirinha",120034,-25.3697,-49.26006,5,,Santa Terezinha,Novo mobiliário,590,243
"Avenida Anita Garibaldi, 5593 - Barreirinha",120038,-25.365268187323,-49.260806093254,7,,Santa Terezinha,Novo mobiliário,590,243
"Avenida Anita Garibaldi, 5800 - Barreirinha",120040,-25.363196224926,-49.262677055225,8,,Santa Terezinha,Novo mobiliário,590,243
"Rua José Bajerski, 2068 - Abranches",120131,-25.353946979707,-49.271423411045,18,,Santa Terezinha,Sem demarcação,590,243
"Rua São Ediges, 48 - Abranches",120135,-25.356388483332,-49.273203294477,3,,Terminal Barreirinha,Chapéu chinês,591,243
"Av. Anita Garibaldi, 4419 - Curitiba",120026,-25.374158495119,-49.263220612268,2,,Santa Terezinha,Chapéu chinês,590,243
"Avenida Anita Garibaldi, 522 - Cachoeira",120161,-25.35284424478,-49.263791224537,13,,Santa Terezinha,Chapéu chinês,590,243
"Rua José Bajerski, 1870 - Abranches",120571,-25.35518,-49.27241,19,,Santa Terezinha,Placa em poste,590,243
Terminal Barreirinha - 243 - Santa Terezinha,104110,-25.377675113908,-49.262474552149,22,14517,Terminal Barreirinha,Plataforma,591,243
"Av. Anita Garibaldi, 4419 - Curitiba",120025,-25.374623328939,-49.263250116568,21,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 5306 - Barreirinha",120036,-25.367411823091,-49.259725597553,6,,Santa Terezinha,Novo mobiliário,590,243
"Av. Anita Garibaldi, 694 - Cachoeira",120153,-25.354023337582,-49.263066705523,12,,Santa Terezinha,Novo mobiliário,590,243
"Rua José Bajerski, 2370 - Abranches",120129,-25.351640597622,-49.271280728836,17,,Santa Terezinha,Sem demarcação,590,243
"Avenida Anita Garibaldi, 5306 - Barreirinha",120037,-25.367533635378,-49.25983157424,17,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 562 - Cachoeira",120194,-25.35271,-49.26416,10,,Terminal Barreirinha,Chapéu chinês,591,243
"Rua Maria Moreira Frotte, 600 - Cachoeira",120127,-25.350890005338,-49.267450845404,8,,Terminal Barreirinha,Domus,591,243
"Rua José Bajerski, 2370 - Abranches",120130,-25.351510608747,-49.271139766865,6,,Terminal Barreirinha,Chapéu chinês,591,243
"Rua João Batista Maier, 89 - Abranches",120138,-25.358159397926,-49.274700612268,1,,Terminal Barreirinha,Domus,591,243
"Avenida Anita Garibaldi, 6300 - Barreirinha",120046,-25.359089711128,-49.26326157424,10,,Santa Terezinha,Novo mobiliário,590,243
"Av. Anita Garibaldi, 4608 - Barreirinha",120027,-25.37256,-49.26282,20,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 4812 - Barreirinha",120031,-25.371198482293,-49.261667550926,19,,Terminal Barreirinha,Novo mobiliário,591,243
"Avenida Anita Garibaldi, 6049 - Barreirinha",120044,-25.361599389638,-49.263017550926,9,,Santa Terezinha,Novo mobiliário,590,243
"Av. Anita Garibaldi, 1000 - Cachoeira",120055,-25.356483516146,-49.263492186508,11,,Santa Terezinha,Placa em cano,590,243
"Rua Maria Moreira Frotte, 265 - Cachoeira",120570,-25.350883336889,-49.269411224537,16,,Santa Terezinha,Placa em poste,590,243
"Rua São Ediges, 126 - Abranches",120137,-25.356614367227,-49.274494996651,2,,Terminal Barreirinha,Chapéu chinês,591,243
"Av. Anita Garibaldi, 1000 - Cachoeira",120116,-25.356323947612,-49.263579387732,12,,Terminal Barreirinha,Novo mobiliário,591,243
"Rua José Bajerski, 1870 - Abranches",120133,-25.355202728502,-49.272287201223,4,,Terminal Barreirinha,Chapéu chinês,591,243
"Av. Anita Garibaldi, 4419 - Curitiba",120025,-25.374623328939,-49.263250116568,20,,Terminal Barreirinha,Novo mobiliário,592,244
"Rua dos Pinheiros, 61 - Barreirinha",120143,-25.374038205828,-49.254913541849,16,,Terminal Barreirinha,Domus,592,244
"Rua dos Pinheiros, 303 - Barreirinha",120144,-25.37332959114,-49.25263199324,15,,Terminal Barreirinha,Domus,592,244
"R. Estevão Manika, 330 - Santa Cândida",121005,-25.354293898152,-49.240644872189,2,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Deputado Edgar Távora, 314 - Barreirinha",120592,-25.373401895325,-49.259444362578,4,,Jardim Arroio,Sem demarcação,593,244
"Rua Manoel Aristides de Farias, 166 - Barreirinha",120599,-25.368435309404,-49.252128514848,11,,Jardim Arroio,Sem demarcação,593,244
"Rua Fernando de Noronha, 2772 - Santa Candida",120600,-25.367948255505,-49.250318701206,12,,Jardim Arroio,Placa em poste,593,244
"Rua dos Pinheiros, 303 - Barreirinha",120595,-25.373418372289,-49.25238791222,7,,Jardim Arroio,Placa em poste,593,244
"Rua Fernando de Noronha, 3652 - Santa Candida",120603,-25.361539646976,-49.248148966418,15,,Jardim Arroio,Sem demarcação,593,244
"Rua Manoel Aristides de Farias, 166 - Barreirinha",120148,-25.368506490484,-49.252246950332,11,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Padre Paulo Caneles, 128 - Santa Candida",120751,-25.356738575685,-49.239471924694,3,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Maria Aparecida Beruski, 52 - Barreirinha",120145,-25.372417476039,-49.252744646019,14,,Terminal Barreirinha,Domus,592,244
"Rua Fernando de Noronha, 2961 - Santa Candida",120150,-25.366291869287,-49.250373452152,9,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Teodoro Makiolka, 2802 - Santa Candida",120754,-25.360712089917,-49.245247486817,6,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Padre Paulo Caneles, 247 - Santa Candida",120753,-25.359318788125,-49.243717754631,5,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Tomaso Campanela, 37 - Barreirinha",120598,-25.369952894237,-49.251734895382,10,,Jardim Arroio,Sem demarcação,593,244
"R. Estevão Manika, 325 - Santa Cândida",121004,-25.354061208225,-49.240698516369,21,,Jardim Arroio,Placa em cano,593,244
Terminal Barreirinha - 244 - Jardim do Arroio,104104,-25.377481243178,-49.262415543551,21,14517,Terminal Barreirinha,Plataforma,592,244
"Rua Deputado Edgar Távora, 487 - Barreirinha",120593,-25.373677110474,-49.257921639259,5,,Jardim Arroio,Sem demarcação,593,244
"Av. Anita Garibaldi, 4419 - Curitiba",120026,-25.374158495119,-49.263220612268,2,,Jardim Arroio,Chapéu chinês,593,244
"R. Estevão Manika, 424 - Santa Candida",120995,-25.351889413985,-49.243158102036,22,,Jardim Arroio,Sem demarcação,593,244
"Rua Deputado Edgar Távora, 105 - Barreirinha",120591,-25.372902659908,-49.262227154431,19,,Terminal Barreirinha,Sem demarcação,592,244
"Rua Camile Flamarion, 89 - Barreirinha",120146,-25.371080834114,-49.254044176287,13,,Terminal Barreirinha,Domus,592,244
"Rua Fernando de Noronha, 3652 - Santa Candida",120152,-25.361492384704,-49.248242843734,7,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Deputado Edgar Távora, 487 - Barreirinha",120142,-25.373582595405,-49.257917615945,17,,Terminal Barreirinha,Domus,592,244
"Rua Padre Paulo Caneles, 277 - Santa Candida",120752,-25.358615185996,-49.241900635924,4,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Padre Paulo Caneles, 642 - Santa Candida",120445,-25.356782204114,-49.239376706274,20,,Jardim Arroio,Chapéu chinês,593,244
"Rua Fernando de Noronha, 3124 - Santa Candida",120602,-25.364600177316,-49.250083773578,14,,Jardim Arroio,Placa em poste,593,244
"Rua Deputado Edgar Távora, 314 - Barreirinha",120141,-25.373320092277,-49.259495970015,18,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Tomaso Campanela, 37 - Barreirinha",120147,-25.369882611642,-49.251805973921,12,,Terminal Barreirinha,Domus,592,244
"Rua Teodoro Makiolka, 2953 - Santa Candida",120450,-25.36052518977,-49.247375091649,16,,Jardim Arroio,Domus,593,244
"Rua dos Pinheiros, 38 - Barreirinha",120594,-25.374105192667,-49.254847868261,6,,Jardim Arroio,Placa em poste,593,244
"Rua Fernando de Noronha, 2772 - Santa Candida",120149,-25.368082904176,-49.250368087734,10,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Fernando de Noronha, 3124 - Santa Candida",120151,-25.364583211803,-49.250205814089,8,,Terminal Barreirinha,Chapéu chinês,592,244
"Rua Padre Paulo Caneles, 248 - Santa Candida",120447,-25.359376245634,-49.243630660738,18,,Jardim Arroio,Chapéu chinês,593,244
"Rua Padre Paulo Canelles, 488 - Santa Cândida",120446,-25.3586818395,-49.241821510758,19,,Jardim Arroio,Chapéu chinês,593,244
"Rua Camile Flamarion, 179 - Barreirinha",120597,-25.3710953752,-49.253927500195,9,,Jardim Arroio,Sem demarcação,593,244
"Rua Deputado Edgar Távora, 108 - Barreirinha",120590,-25.373007464303,-49.262245234255,3,,Jardim Arroio,Placa em poste,593,244
"Rua Padre Paulo Caneles, 16 - Santa Candida",120448,-25.360782838794,-49.245167884111,17,,Jardim Arroio,Chapéu chinês,593,244
"Rua Maria Aparecida Beruski, 52 - Barreirinha",120596,-25.372352041855,-49.252855957693,8,,Jardim Arroio,Sem demarcação,593,244
"Rua Fernando de Noronha, 2961 - Santa Candida",120601,-25.366279751233,-49.250272869314,13,,Jardim Arroio,Sem demarcação,593,244
"Rua dos Funcionários, 157 - Cabral",120002,-25.402083054858,-49.255968661255,26,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 3021 - Boa Vista",120017,-25.38678,-49.26138,18,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 5094 - Barreirinha",120035,-25.36922,-49.25998,11,,Terminal Cabral,Novo mobiliário,6609,245
"Rua Flávio Dallegrave, 10800 - Cachoeira",120197,-25.349566059865,-49.265143527613,1,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 2816 - Boa Vista",120016,-25.38867746733,-49.260652230087,9,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 2164 - Ahú",120011,-25.393572169618,-49.25931712101,7,,Anita Garibaldi,Novo mobiliário,6610,245
"Avenida Anita Garibaldi, 6300 - Barreirinha",120046,-25.359089711128,-49.26326157424,22,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 3693 - São Lourenço",120022,-25.380417839282,-49.261556134525,2,,Terminal Cabral,Novo mobiliário,10293,245
"Av. Anita Garibaldi, 3431 - São Lourenço",120020,-25.38307,-49.26186,3,,Terminal Cabral,Novo mobiliário,10293,245
"Av. Anita Garibaldi, 2163 - Ahú",120012,-25.393740572387,-49.259315779905,21,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 4608 - Barreirinha",120027,-25.37256,-49.26282,13,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 1000 - Cachoeira",120116,-25.356323947612,-49.263579387732,5,,Terminal Cabral,Novo mobiliário,6609,245
Terminal Cabral - 245 - Anita Garibaldi,104401,-25.406531585969,-49.252312662012,1,14474,Anita Garibaldi,Plataforma,6610,245
"Av. Anita Garibaldi, 3436 - São Lourenço",120019,-25.38376,-49.26163,11,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 4419 - Curitiba",120026,-25.374158495119,-49.263220612268,14,,Anita Garibaldi,Chapéu chinês,6610,245
"Avenida Anita Garibaldi, 5593 - Barreirinha",120038,-25.365268187323,-49.260806093254,19,,Anita Garibaldi,Novo mobiliário,6610,245
Terminal Barreirinha - 245 - Anita Garibaldi,104102,-25.377314029425,-49.262434319014,13,14517,Terminal Barreirinha,Plataforma,10313,245
"Av. Anita Garibaldi, 2709 - São Lourenço",120015,-25.38989,-49.26065,19,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 6049 - Barreirinha",120045,-25.361753626635,-49.263096588955,7,,Terminal Cabral,Novo mobiliário,6609,245
Terminal Barreirinha - 245 - Anita Garibaldi,104101,-25.377418235125,-49.262270704264,13,14517,Anita Garibaldi,Plataforma,6610,245
"Avenida Anita Garibaldi, 4812 - Barreirinha",120029,-25.371146376771,-49.261400728836,16,,Anita Garibaldi,Novo mobiliário,6610,245
"Rua Flávio Dallegrave, 10277 - Cachoeira",120195,-25.35091,-49.26505,26,,Anita Garibaldi,Sem demarcação,6610,245
"R. Vereador Washington Mansur, 462 - Ahú",120009,-25.399745370803,-49.259257371229,10,,Terminal Cabral,Chapéu chinês,10293,245
"Avenida Anita Garibaldi,  5800 - Barreirinha",120039,-25.363940896821,-49.262326472387,8,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 6300 - Cachoeira",120047,-25.359170914964,-49.263415364418,6,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 562 - Cachoeira",120194,-25.35271,-49.26416,3,,Terminal Cabral,Chapéu chinês,6609,245
"Rua dos Funcionários, 152 - Cabral",120001,-25.402078890163,-49.255738374231,2,,Anita Garibaldi,Chapéu chinês,6610,245
"Av. Anita Garibaldi, 1076 - Ahú",120003,-25.40206,-49.25861,3,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 1682 - Ahú",120005,-25.39744,-49.25669,5,,Anita Garibaldi,Novo mobiliário,6610,245
"Avenida Anita Garibaldi, 5800 - Barreirinha",120040,-25.363196224926,-49.262677055225,20,,Anita Garibaldi,Novo mobiliário,6610,245
"Avenida Anita Garibaldi, 6049 - Barreirinha",120044,-25.361599389638,-49.263017550926,21,,Anita Garibaldi,Novo mobiliário,6610,245
"R. Vereador Washington Mansur, 592 - Ahú",120008,-25.39779,-49.25883,9,,Terminal Cabral,Novo mobiliário,10293,245
"R. Eça de Queiroz, 1260 - Ahú",120010,-25.402382962766,-49.25947409834,25,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 7366 - Cachoeira",120196,-25.35096,-49.26517,2,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 2480 - Boa Vista",120013,-25.391684573142,-49.260814503732,8,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 4644 - Barreirinha",120028,-25.372308494636,-49.262506209822,15,,Anita Garibaldi,Novo mobiliário,6610,245
"Avenida Anita Garibaldi, 5062 - Barreirinha",120034,-25.3697,-49.26006,17,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 1000 - Cachoeira",120055,-25.356483516146,-49.263492186508,23,,Anita Garibaldi,Placa em cano,6610,245
"Avenida Anita Garibaldi, 522 - Cachoeira",120161,-25.35284424478,-49.263791224537,25,,Anita Garibaldi,Chapéu chinês,6610,245
"Av. Anita Garibaldi, 2393 - Boa Vista",120014,-25.392260058261,-49.260980800691,6,,Terminal Cabral,Novo mobiliário,10293,245
"Av. Anita Garibaldi, 5470 - Barreirinha",120787,-25.366113104384,-49.260314271751,9,,Terminal Cabral,Novo mobiliário,6609,245
"Rua Flávio Dallegrave, 10800 - Cachoeira",120198,-25.348381516107,-49.264840845404,27,,Anita Garibaldi,Chapéu chinês,6610,245
"Av. Anita Garibaldi, 1400 - Ahú",120004,-25.399521854456,-49.257502884811,4,,Terminal Barreirinha,Novo mobiliário,10313,245
"Av. Anita Garibaldi, 1897 - Ahú",120006,-25.395158054012,-49.257438511795,6,,Terminal Barreirinha,Novo mobiliário,10313,245
"Av. Anita Garibaldi, 4419 - Curitiba",120025,-25.374623328939,-49.263250116568,14,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 4812 - Barreirinha",120031,-25.371198482293,-49.261667550926,12,,Terminal Cabral,Novo mobiliário,6609,245
"Avenida Anita Garibaldi, 5306 - Barreirinha",120037,-25.367533635378,-49.25983157424,10,,Terminal Cabral,Novo mobiliário,6609,245
"Av. Anita Garibaldi, 3696 - São Lourenço",120021,-25.380553545525,-49.261349604431,12,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 3446 - São Lourenço",120018,-25.38604,-49.26148,10,,Anita Garibaldi,Novo mobiliário,6610,245
"Avenida Anita Garibaldi, 5306 - Barreirinha",120036,-25.367411823091,-49.259725597553,18,,Anita Garibaldi,Novo mobiliário,6610,245
"Av. Anita Garibaldi, 694 - Cachoeira",120153,-25.354023337582,-49.263066705523,24,,Anita Garibaldi,Novo mobiliário,6610,245
"R. Vereador Washington Mansur, 892 - Ahú",120007,-25.395384001468,-49.258242155117,8,,Terminal Cabral,Novo mobiliário,10293,245
"Av. Anita Garibaldi, 694 - Cachoeira",120154,-25.35417,-49.26317,4,,Terminal Cabral,Novo mobiliário,6609,245
Estação Tubo Bento Viana,108036,-25.4448158457,-49.285595177088,8,26099,Terminal Pinheirinho,Estação tubo,14453,250
Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-Circular Sul(H),105801,-25.47637224,-49.29260731,3,14499,Estação Central Sentido Norte,Plataforma,14457,250
Estação Central,108023,-25.429965307362,-49.267513649777,1,41824,Terminal Santa Cândida,Estação tubo,14458,250
Terminal Portão-202-Cabral/C.Raso-203-Sta.Cândida/C.Raso-603-Pinheirinho-602-Circular Sul(AH),105802,-25.476410212996,-49.292681397146,5,14499,Terminal Pinheirinho,Plataforma,14476,250
Estação Central,108024,-25.429994053636,-49.267617165582,5,41775,Terminal Pinheirinho,Estação tubo,14453,250
Terminal Capão Raso - 250 - Ligeirão Norte/Sul,104802,-25.492015692549,-49.293635969485,10,14497,Terminal Pinheirinho,Plataforma,14453,250
Estação Tubo Bento Viana,108035,-25.444886124648,-49.285470404369,4,26101,Terminal Santa Cândida,Estação tubo,14454,250
Terminal Boa Vista -250 - Ligeirão Norte/Sul - 203-Sta.Cândida / C. Raso,104202,-25.39366084452,-49.24063428764,10,14471,Terminal Santa Cândida,Plataforma,14454,250
